Time,Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C) ,Wind Direction (deg),Wind Speed (kmh),Load (kW)
2019-07-22 23:00:00,1004.20125,78.125,92.25,15.74188622,240.625,23.84,1158174.132
2019-07-23 00:00:00,1003.755,97,90,15.72438622,249.5,24.50875,1126400.119
2019-07-23 01:00:00,1003.155,100,92.25,15.70438622,250.875,26.2975,1101230.908
2019-07-23 02:00:00,1002.65,97,92.66666667,15.70188622,249.625,21.5825,1089197.552
2019-07-23 03:00:00,1002.35125,78.125,92.25,15.70188622,248.625,21.795,1080210.507
2019-07-23 04:00:00,1002.1875,75,90,15.70188622,252,20.64125,1074549.272
2019-07-23 05:00:00,1002.22875,75,92.66666667,15.45438622,254.75,20.635,1085725.239
2019-07-23 06:00:00,1002.48,78.125,96,13.53188622,276.5,22.45,1111991.311
2019-07-23 07:00:00,1002.985,97,97.91666667,11.20938622,278.375,24.64875,1184733.293
2019-07-23 08:00:00,1003.40375,100,97.66666667,12.64688622,267.375,18.53625,1297098.803
2019-07-23 09:00:00,1003.6075,100,93.16666667,15.28438622,276,19.96625,1400046.526
2019-07-23 10:00:00,1003.67375,100,90.33333333,16.55688622,263.5,22.01625,1452516.654
2019-07-23 11:00:00,1003.65375,100,89.41666667,17.49938622,266.25,19.13125,1465609.834
2019-07-23 12:00:00,1003.45,100,89.5,17.67938622,263.5,20.34375,1459990.62
2019-07-23 13:00:00,1003.11875,100,89.83333333,17.54938622,274.875,22.70625,1442351.001
2019-07-23 14:00:00,1002.75375,98.5,91.33333333,16.53188622,269.5,24.205,1452027.28
2019-07-23 15:00:00,1002.345,88.875,92.41666667,15.91188622,264.875,23.98,1443968.889
2019-07-23 16:00:00,1001.945,87,90.66666667,17.04938622,261.25,24.81625,1432438.741
2019-07-23 17:00:00,1001.805,88.875,92.83333333,15.68438622,266.5,23.3075,1406645.031
2019-07-23 18:00:00,1002.0725,98.5,94.83333333,14.54938622,257.125,25.11125,1354896.836
2019-07-23 19:00:00,1002.6625,100,95.75,13.93938622,256.375,19.7875,1293340.838
2019-07-23 20:00:00,1003.21,97,93.25,15.43188622,235.75,14.9925,1246795.005
2019-07-23 21:00:00,1003.61625,78.125,92.66666667,15.70188622,239.75,19.9875,1215412.836
2019-07-23 22:00:00,1003.87125,75,92.25,15.71438622,247,15.03,1182036.211
2019-07-23 23:00:00,1003.725,75,89.66666667,15.70438622,242.5,20.1525,1146906.397
2019-07-24 00:00:00,1003.21875,75,89.66666667,15.67688622,248.25,24.90125,1116275.787
2019-07-24 01:00:00,1002.48375,78.125,92.25,15.39438622,241.5,24.485,1093332.853
2019-07-24 02:00:00,1001.86875,97,92.66666667,14.14438622,241.125,25.175,1080406.6
2019-07-24 03:00:00,1001.5125,100,93.08333333,15.18938622,248.125,22.54,1065154.41
2019-07-24 04:00:00,1001.31375,100,95.33333333,14.18438622,241.5,20.06125,1059532.275
2019-07-24 05:00:00,1001.20875,100,93.08333333,15.19938622,237.875,15.0825,1073151.591
2019-07-24 06:00:00,1001.47875,100,92.91666667,14.01438622,230.5,12.7425,1107148.839
2019-07-24 07:00:00,1001.95875,100,94.33333333,14.43688622,261.125,20.11,1183514.925
2019-07-24 08:00:00,1002.36,100,94.58333333,14.65688622,264.875,27.995,1306656.789
2019-07-24 09:00:00,1002.59625,100,93.08333333,15.62938622,274.25,23.005,1406867.233
2019-07-24 10:00:00,1002.70625,100,90.41666667,17.20938622,277,20.195,1466468.695
2019-07-24 11:00:00,1002.635,98.5,89.91666667,17.46938622,275.5,28.395,1479074.31
2019-07-24 12:00:00,1002.36125,88.875,89.66666667,17.49438622,267.25,27.28625,1471965.216
2019-07-24 13:00:00,1001.94875,88.875,89.58333333,17.50188622,277.25,24.28875,1459177.141
2019-07-24 14:00:00,1001.47875,98.5,90,17.49188622,275,32.44375,1466644.816
2019-07-24 15:00:00,1000.935,100,90,17.50188622,270.5,31.6275,1459004.51
2019-07-24 16:00:00,1000.40375,100,90.33333333,17.13188622,264,32.155,1438099.429
2019-07-24 17:00:00,1000.25125,100,92.33333333,15.04188622,264,36.63375,1401757.11
2019-07-24 18:00:00,1000.91625,100,92.83333333,15.44688622,272.25,25.25875,1354534.406
2019-07-24 19:00:00,1001.55375,100,92.66666667,15.59438622,275.5,25.625,1301692.226
2019-07-24 20:00:00,1002.00625,100,92.66666667,15.67188622,253.125,22.98125,1246000.924
2019-07-24 21:00:00,1002.18,97,92.66666667,15.68938622,241.25,14.78875,1213740.135
2019-07-24 22:00:00,1002.14125,78.125,92.66666667,15.70188622,242.375,17.52,1177922.294
2019-07-24 23:00:00,1001.78375,78.125,92.66666667,15.69938622,249,24.7225,1151172.401
2019-07-25 00:00:00,1001.32,97,92.66666667,15.67438622,243.875,16.62875,1121679.761
2019-07-25 01:00:00,1000.76375,97,92.66666667,15.65688622,249,16.32,1099667.557
2019-07-25 02:00:00,1000.35125,78.125,92.66666667,15.67938622,249.625,17.2475,1081396.69
2019-07-25 03:00:00,1000.19375,75,92.66666667,15.69938622,248.625,21.0825,1070226.502
2019-07-25 04:00:00,1000.21625,75,92.66666667,15.70938622,251.375,18.37125,1067010.748
2019-07-25 05:00:00,1000.3975,75,92.66666667,15.75188622,249.25,15.65125,1078458.148
2019-07-25 06:00:00,1000.84,75,92.66666667,15.75438622,246.5,18.5375,1115903.564
2019-07-25 07:00:00,1000.93375,75,92.41666667,15.70938622,272.375,23.195,1203044.696
2019-07-25 08:00:00,1001.12125,76.5,91.41666667,15.76938622,268.375,25.13875,1333354.828
2019-07-25 09:00:00,1001.18375,86.125,91.33333333,16.49938622,266.125,23.40125,1420489.277
2019-07-25 10:00:00,1001.0825,89.5,91.33333333,16.59938622,266.5,20.6425,1467709.944
2019-07-25 11:00:00,1001.245,98.5,91.25,16.74688622,264.25,29.38,1482430.915
2019-07-25 12:00:00,1000.83125,100,89.66666667,17.51438622,259.625,26.24625,1474442.507
2019-07-25 13:00:00,1000.32625,100,89.83333333,17.51438622,263.375,28.83375,1456302.066
2019-07-25 14:00:00,999.8575,100,91.25,16.76438622,264.375,24.9775,1453691.247
2019-07-25 15:00:00,999.465,100,91.08333333,16.82188622,267.625,23.28875,1445622.839
2019-07-25 16:00:00,999.465,98.5,90.16666667,17.24438622,260.125,23.61375,1427598.484
2019-07-25 17:00:00,999.545,90.75,91.33333333,15.88438622,262.875,20.21875,1397302.036
2019-07-25 18:00:00,999.83125,98.5,92.5,15.65938622,262.375,22.23125,1352763.207
2019-07-25 19:00:00,1000.17875,97,91.83333333,15.66438622,269.75,19.24,1293325.351
2019-07-25 20:00:00,1000.6,78.125,92.41666667,15.69938622,252.875,23.035,1241198.956
2019-07-25 21:00:00,1000.90625,75,92.66666667,15.71938622,249,21.52875,1209236.695
2019-07-25 22:00:00,1001.035,75,92.66666667,15.73938622,241.5,16.79,1177494.152
2019-07-25 23:00:00,1000.955,75,92.66666667,15.75688622,240,22.10625,1149624.505
2019-07-26 00:00:00,1000.68625,75,92.66666667,15.73938622,240,20.13375,1117728.853
2019-07-26 01:00:00,1000.31625,75,92.66666667,15.71438622,240,24.85625,1095327.162
2019-07-26 02:00:00,999.9425,75,92.66666667,15.70438622,238.25,16.35,1079116.881
2019-07-26 03:00:00,999.7775,75,92.66666667,15.72938622,231.25,14.5375,1069006.339
2019-07-26 04:00:00,999.75125,75,92.66666667,15.75938622,238.5,14.375,1064121.216
2019-07-26 05:00:00,1000,75,92.66666667,15.74438622,241,20.05125,1071312.491
2019-07-26 06:00:00,1000.325,76.5,92.66666667,15.71688622,250.125,15.01625,1105829.535
2019-07-26 07:00:00,1000.77,87.375,92.66666667,15.66188622,256.5,19.63375,1180873.306
2019-07-26 08:00:00,1001.27125,98.5,92.41666667,15.60938622,257.125,24.97375,1312401.488
2019-07-26 09:00:00,1001.65375,100,91.41666667,15.72438622,258.625,26.975,1406522.003
2019-07-26 10:00:00,1001.91125,100,91.08333333,16.59688622,258.125,23.77625,1457371.942
2019-07-26 11:00:00,1001.905,100,90.08333333,17.49188622,254.125,25.6525,1466227.893
2019-07-26 12:00:00,1001.74,100,90.08333333,17.49938622,257.25,25.5425,1462248.911
2019-07-26 13:00:00,1001.425,98.5,91.16666667,16.61938622,260,29.05125,1445828.611
2019-07-26 14:00:00,1001.02125,90.75,93,15.71188622,261.625,22.8075,1450141.265
2019-07-26 15:00:00,1000.68875,98.5,93.33333333,15.58188622,261.375,23.26625,1441365.576
2019-07-26 16:00:00,1000.41,100,93.25,15.60188622,259.125,27.8025,1428004.587
2019-07-26 17:00:00,1000.495,98.5,92.75,15.62188622,248.375,25.675,1405137.897
2019-07-26 18:00:00,1000.965,88.875,93.41666667,15.51188622,252.5,23.8525,1361288.859
2019-07-26 19:00:00,1001.57125,85.5,94.25,14.88938622,253.625,21.1025,1299720.669
2019-07-26 20:00:00,1002.1725,76.5,92.91666667,15.56938622,240.5,28.34125,1246758.233
2019-07-26 21:00:00,1002.57375,75,92.66666667,15.70188622,232.375,20.235,1210013.428
2019-07-26 22:00:00,1002.845,78.125,92.25,15.71438622,238.875,20.69125,1174689.96
2019-07-26 23:00:00,1002.7575,97,90,15.71438622,240,23.21625,1145813.185
2019-07-27 00:00:00,1002.4225,100,92.25,15.70188622,238,20.225,1122380.96
2019-07-27 01:00:00,1001.9225,100,92.66666667,15.70188622,224.5,16.58,1091680.877
2019-07-27 02:00:00,1001.5125,100,92.25,15.70938622,228.375,23.52375,1076151.328
2019-07-27 03:00:00,1001.28375,100,90,15.72188622,229,27.635,1066480.002
2019-07-27 04:00:00,1001.16375,100,91.83333333,15.73188622,229,21.3,1061046.021
2019-07-27 05:00:00,1000.9725,97,89.66666667,15.70438622,231.875,18.81,1063125.128
2019-07-27 06:00:00,1001.2725,79.625,89.41666667,15.69188622,248.125,20.4275,1081955.458
2019-07-27 07:00:00,1001.88375,85.5,90.58333333,15.75188622,250.5,22.315,1118744.902
2019-07-27 08:00:00,1002.4875,87,89.83333333,16.45438622,244.5,23.515,1197838.513
2019-07-27 09:00:00,1002.97875,87,89.41666667,16.68438622,246.625,24.79375,1283564.047
2019-07-27 10:00:00,1003.235,87.125,88.5,17.45438622,249,27.30125,1332283.221
2019-07-27 11:00:00,1003.16125,88,89.33333333,17.72938622,246.125,25.27875,1339384.967
2019-07-27 12:00:00,1002.855,86.125,87.66666667,18.35688622,244.5,22.43875,1331576.131
2019-07-27 13:00:00,1002.44625,76.5,90.25,17.73438622,242.875,23.965,1318318.545
2019-07-27 14:00:00,1002.1575,75,88.5,17.70688622,244.875,28.7925,1322097.321
2019-07-27 15:00:00,1002.0325,75,88.25,18.32188622,244.5,27.33375,1310746.227
2019-07-27 16:00:00,1002.0025,75,89.16666667,17.72188622,242.5,26.51,1296837.724
2019-07-27 17:00:00,1002.21,75,88.16666667,17.59938622,248.375,27.65,1271582.082
2019-07-27 18:00:00,1002.77875,75,87,17.44938622,245.875,27.4,1254200.673
2019-07-27 19:00:00,1003.48,75,88,16.58688622,244.375,28.105,1221338.188
2019-07-27 20:00:00,1004.12125,75,89.08333333,15.79188622,239.375,28.39625,1197399.327
2019-07-27 21:00:00,1004.68875,75,89.33333333,15.68438622,232,24.08,1176090.151
2019-07-27 22:00:00,1005.055,75,89.33333333,15.70938622,237.875,26.95625,1149032.88
2019-07-27 23:00:00,1005.035,75,89.33333333,15.73188622,232.25,17.9025,1128047.068
2019-07-28 00:00:00,1004.73375,75,89.33333333,15.71938622,235.625,15.38625,1099716.144
2019-07-28 01:00:00,1004.29625,75,89.33333333,15.70188622,221.125,17.16,1074334.76
2019-07-28 02:00:00,1003.875,75,89.33333333,15.68438622,214.75,14.49625,1056820.991
2019-07-28 03:00:00,1003.635,75,89.33333333,15.68188622,228,20.185,1049996.167
2019-07-28 04:00:00,1003.58375,75,89.33333333,15.68438622,228.875,24.7275,1044306.126
2019-07-28 05:00:00,1003.70875,75,89.33333333,15.69688622,223.25,22.42125,1046140.253
2019-07-28 06:00:00,1004.04375,75,89.33333333,15.49188622,233.125,19.97,1048479.215
2019-07-28 07:00:00,1004.65625,76.5,89.58333333,14.84438622,241,18.975,1050767.465
2019-07-28 08:00:00,1005.165,84.25,90.91666667,15.58188622,242.5,19.12,1089024.225
2019-07-28 09:00:00,1005.4925,76.5,89.66666667,16.58938622,244.625,20.905,1128201.653
2019-07-28 10:00:00,1005.60875,75,88,17.74688622,241.25,23.32875,1154680.617
2019-07-28 11:00:00,1005.59875,75,85.16666667,19.56938622,243.375,27.47,1182733.924
2019-07-28 12:00:00,1005.3725,75,83.75,20.55938622,235.875,22.91875,1182557.385
2019-07-28 13:00:00,1004.98875,75,83.91666667,20.39188622,239.875,24.20125,1175884.535
2019-07-28 14:00:00,1004.625,75,87.08333333,18.72688622,242.125,24.745,1174139.739
2019-07-28 15:00:00,1004.295,76.5,87.08333333,17.72438622,240.375,25.16,1165947.989
2019-07-28 16:00:00,1004.01875,86.125,89.33333333,17.47438622,244.875,23.56625,1158236.143
2019-07-28 17:00:00,1004.0475,86.125,90.66666667,16.83938622,247.5,20.96375,1145776.179
2019-07-28 18:00:00,1004.49,79.625,89.16666667,17.20438622,242.75,18.28,1150572.748
2019-07-28 19:00:00,1005.09125,97,91.91666667,15.85438622,248,17.725,1144494.983
2019-07-28 20:00:00,1005.6675,100,89.75,15.67188622,241.125,20.29,1136636.969
2019-07-28 21:00:00,1006.195,100,89.33333333,15.68188622,240,21.545,1126940.782
2019-07-28 22:00:00,1006.625,97,89.33333333,15.69938622,237.5,18.55125,1110648.277
2019-07-28 23:00:00,1006.67625,78.125,89.33333333,15.70188622,224.875,16.49,1095260.291
2019-07-29 00:00:00,1006.37875,75,89.33333333,15.69438622,235.875,15.145,1068990.469
2019-07-29 01:00:00,1005.84875,75,89.33333333,15.67438622,229.625,16.24,1046488.766
2019-07-29 02:00:00,1005.42,75,89.33333333,15.66188622,223,16.23,1031596.319
2019-07-29 03:00:00,1005.26875,75,89.33333333,15.64438622,228.625,15.34125,1025756.101
2019-07-29 04:00:00,1005.3275,75,89.33333333,15.64938622,228.625,17.7825,1022246.146
2019-07-29 05:00:00,1005.56375,75,89.33333333,15.66938622,223.25,18.32875,1031834.596
2019-07-29 06:00:00,1006.0175,75,89.66666667,15.46438622,238.25,19.44125,1063632.76
2019-07-29 07:00:00,1006.59375,75,91.16666667,14.67188622,272,22.07,1124486.709
2019-07-29 08:00:00,1007.03625,75,92.58333333,14.65438622,274.625,17.39625,1234732.532
2019-07-29 09:00:00,1007.24125,75,92.5,15.69188622,257.25,18.40625,1331613.516
2019-07-29 10:00:00,1007.2725,75,89.91666667,17.64438622,265,16.9025,1382674.51
2019-07-29 11:00:00,1007.08,75,86.75,19.61688622,265.625,17.77,1392089.911
2019-07-29 12:00:00,1006.7,75,85,20.63188622,265,20.23875,1388378.374
2019-07-29 13:00:00,1006.13125,75,85.25,20.71688622,268.875,21.92625,1373247.107
2019-07-29 14:00:00,1005.685,75,86.33333333,20.62188622,267.375,21.435,1383907.432
2019-07-29 15:00:00,1005.36,75,86.66666667,20.50188622,269.875,21.32,1378633.798
2019-07-29 16:00:00,1005.13875,76.5,86.83333333,19.53438622,262.5,21.635,1366025.772
2019-07-29 17:00:00,1005.105,84.25,89,17.94188622,267.625,19.0425,1341872.837
2019-07-29 18:00:00,1005.29875,76.5,89.33333333,17.52188622,264,19.52875,1309354.771
2019-07-29 19:00:00,1005.85875,75,90.08333333,16.61938622,257,17.77,1266298.333
2019-07-29 20:00:00,1006.3875,75,91.91666667,15.79438622,250.625,22.18125,1221933.063
2019-07-29 21:00:00,1006.7725,75,90,15.67688622,248.875,17.2375,1189390.997
2019-07-29 22:00:00,1007.00875,75,91.83333333,15.69438622,241.375,14.6975,1160613.098
2019-07-29 23:00:00,1006.95375,75,89.66666667,15.70188622,240,13.08,1129656.712
2019-07-30 00:00:00,1006.47125,75,89.33333333,15.69438622,240,13.0925,1096061.571
2019-07-30 01:00:00,1005.6975,75,89.33333333,15.68188622,238,13.82,1077470.472
2019-07-30 02:00:00,1005.16125,75,89.33333333,15.68188622,225.75,10.005,1061750.869
2019-07-30 03:00:00,1004.955,75,89.66666667,15.42938622,239.375,10.2225,1051704.583
2019-07-30 04:00:00,1004.965,75,92.25,14.16438622,248.625,15.38,1045868.15
2019-07-30 05:00:00,1005.15,75,92.25,15.45688622,241.75,14.93625,1053926.58
2019-07-30 06:00:00,1005.44125,75,90,15.74938622,238.25,14.05125,1088735.58
2019-07-30 07:00:00,1005.92,75,92.16666667,15.85188622,229.375,10.76,1164336.113
2019-07-30 08:00:00,1006.35875,75,90.91666667,16.76188622,253.75,14.875,1294299.931
2019-07-30 09:00:00,1006.7025,75,87.25,18.47438622,256.875,17.1425,1397622.51
2019-07-30 10:00:00,1006.96,73,87.25,18.95938622,273.5,17.51125,1456478.97
2019-07-30 11:00:00,1007.07625,63.25,90.91666667,16.09938622,267.5,19.01875,1464355.83
2019-07-30 12:00:00,1006.76625,73,92.33333333,15.85188622,268,24.23625,1456363.027
2019-07-30 13:00:00,1006.2075,75,89.16666667,17.33688622,279.625,25.30125,1438740.667
2019-07-30 14:00:00,1005.69875,75,89.75,17.68438622,278.375,18.21125,1447616.29
2019-07-30 15:00:00,1005.31,75,90,18.44938622,273.5,15.56375,1449367.035
2019-07-30 16:00:00,1005.025,75,89.41666667,18.49438622,275,18.555,1441660.96
2019-07-30 17:00:00,1005.0775,75,89.75,17.52438622,272.125,18.11625,1403418.313
2019-07-30 18:00:00,1005.94875,75,92.5,15.87438622,267.125,16.49375,1356936.937
2019-07-30 19:00:00,1006.665,75,92.33333333,15.88188622,270.625,17.305,1303362.809
2019-07-30 20:00:00,1007.21375,75,90.33333333,17.17938622,250.75,15.40875,1247496.193
2019-07-30 21:00:00,1007.56375,75,92.33333333,15.93188622,233,16.12625,1209923.166
2019-07-30 22:00:00,1007.72375,75,92.66666667,15.68188622,239.375,14.7525,1175467.483
2019-07-30 23:00:00,1007.505,75,92.25,15.68188622,245,12.45125,1148433.396
2019-07-31 00:00:00,1007.05625,75,90,15.67938622,279.5,9.04,1110774.689
2019-07-31 01:00:00,1006.39125,75,91.83333333,15.66188622,245.5,13.09,1087213.335
2019-07-31 02:00:00,1005.555,75,89.66666667,15.67438622,250.5,10.195,1069522.878
2019-07-31 03:00:00,1005.275,75,89.66666667,15.42438622,255.375,10.88375,1060612.278
2019-07-31 04:00:00,1005.55375,75,92.25,13.88188622,232.625,10.66125,1056347.465
2019-07-31 05:00:00,1005.715,75,92.66666667,13.88188622,223.75,8.42625,1069544.763
2019-07-31 06:00:00,1006.05,75,92.41666667,15.43188622,229.625,10.535,1107184.409
2019-07-31 07:00:00,1006.525,75,91.5,15.61188622,245,10.335,1187526.977
2019-07-31 08:00:00,1006.91625,75,91.75,15.82688622,266,11.18375,1313633.751
2019-07-31 09:00:00,1007.15125,75,88.83333333,17.46188622,274.375,10.51375,1418235.122
2019-07-31 10:00:00,1007.295,75,89.75,18.12438622,265,17.385,1467828.467
2019-07-31 11:00:00,1007.45375,76.5,91.58333333,16.08688622,284.75,20.18375,1475744.048
2019-07-31 12:00:00,1007.18875,85.5,93.91666667,16.04438622,255.25,15.06,1464580.913
2019-07-31 13:00:00,1006.705,85.5,92.58333333,17.56938622,263.125,20.86375,1452121.286
2019-07-31 14:00:00,1006.23,76.5,89.83333333,17.84188622,272.5,20.7325,1459908.146
2019-07-31 15:00:00,1005.76125,75,88.5,18.51438622,270.5,20.46375,1450794.984
2019-07-31 16:00:00,1005.27,75,89.33333333,17.86188622,265.5,21.115,1436991.237
2019-07-31 17:00:00,1005.29625,75,89.41666667,17.66938622,272.875,21.16,1403308.759
2019-07-31 18:00:00,1005.85875,75,89.66666667,17.62688622,270.25,20.84875,1357515.411
2019-07-31 19:00:00,1006.80875,75,90.08333333,17.36188622,269.375,19.275,1308957.334
2019-07-31 20:00:00,1007.675,75,92,15.90938622,258.5,17.985,1252053.476
2019-07-31 21:00:00,1008.34375,75,90.08333333,15.41188622,241.875,14.30125,1210841.547
2019-07-31 22:00:00,1008.69125,75,91.83333333,14.16438622,233.375,9.77875,1175540.668
2019-07-31 23:00:00,1008.73875,75,90,15.44688622,239.375,16.7625,1148631.367
2019-08-01 00:00:00,1008.17125,75,92.66666667,15.46188622,240,16.29625,1118017.203
2019-08-01 01:00:00,1007.6325,75,95.66666667,13.90188622,240,14.26375,1096500.376
2019-08-01 02:00:00,1007.07875,75,95.66666667,13.64938622,242.5,19.46125,1082366.551
2019-08-01 03:00:00,1006.80375,75,93.08333333,13.66188622,256.375,20.17375,1066825.915
2019-08-01 04:00:00,1006.7025,75,92.25,13.91938622,254.125,18.5575,1055758.322
2019-08-01 05:00:00,1006.93125,75,89.66666667,15.45438622,266.375,18.09875,1057029.389
2019-08-01 06:00:00,1007.3325,75,90,15.29938622,265.125,16.5975,1054947.651
2019-08-01 07:00:00,1007.95,75,93.66666667,13.32938622,288.25,15.97,1059461.26
2019-08-01 08:00:00,1008.4475,75,92.58333333,15.31938622,278.875,18.40375,1093319.414
2019-08-01 09:00:00,1008.70875,75,89.91666667,16.33188622,270.5,18.915,1110369.562
2019-08-01 10:00:00,1008.74375,75,89.33333333,16.21938622,271.625,23.31375,1114649.931
2019-08-01 11:00:00,1008.43875,75,87.5,18.63688622,272.25,21.64625,1119181.375
2019-08-01 12:00:00,1007.9025,75,89,16.42688622,268.5,21.47875,1113626.203
2019-08-01 13:00:00,1007.2475,75,89.41666667,17.51688622,275,20.20875,1108137.046
2019-08-01 14:00:00,1006.85875,75,88.16666667,18.57688622,267.625,24.815,1101810.608
2019-08-01 15:00:00,1006.34125,75,86.91666667,19.43688622,265.5,25.395,1107253.411
2019-08-01 16:00:00,1005.93125,75,86.66666667,19.34688622,277.625,23.3625,1108028.147
2019-08-01 17:00:00,1005.98875,75,86.41666667,17.87688622,277.625,19.25,1103410.536
2019-08-01 18:00:00,1006.56375,75,86.75,17.47438622,265.5,19.955,1110244.949
2019-08-01 19:00:00,1007.20375,75,89.58333333,16.59188622,263.375,16.515,1126378.203
2019-08-01 20:00:00,1007.7175,75,92,15.79188622,243.5,14.64375,1125963.908
2019-08-01 21:00:00,1008.12125,75,90.08333333,15.68438622,240,13.32625,1120215.509
2019-08-01 22:00:00,1008.3225,75,92.25,15.70188622,240,14.70375,1104677.231
2019-08-01 23:00:00,1008.215,75,92.25,15.71938622,239,15.81875,1083469.668
2019-08-02 00:00:00,1007.725,75,89.66666667,15.72188622,233,14.28125,1061084.516
2019-08-02 01:00:00,1007.05,75,89.33333333,15.72188622,240.125,18.80375,1043739.604
2019-08-02 02:00:00,1006.51125,75,90.08333333,15.23438622,245.5,14.74,1028125.985
2019-08-02 03:00:00,1006.2,75,95.08333333,12.48938622,221.75,10.83125,1020101.357
2019-08-02 04:00:00,1005.9825,75,96,13.46188622,237.375,16.075,1019565.043
2019-08-02 05:00:00,1006.125,75,95.66666667,13.92688622,238.625,19.70625,1034584.948
2019-08-02 06:00:00,1006.62375,75,93.08333333,15.30938622,234.5,18.89625,1075282.861
2019-08-02 07:00:00,1007.21875,75,92.75,14.98188622,255,20.17625,1157298.511
2019-08-02 08:00:00,1007.585,75,91,16.45438622,255.625,18.8875,1294575.575
2019-08-02 09:00:00,1007.90875,75,88.58333333,17.33188622,257.125,23.03375,1403929.057
2019-08-02 10:00:00,1007.995,75,90.25,16.22188622,262.75,23.63625,1455199.817
2019-08-02 11:00:00,1007.995,75,93.41666667,13.74438622,275,19.06,1468625.904
2019-08-02 12:00:00,1007.5775,75,90,17.15188622,266.625,19.50875,1453397.365
2019-08-02 13:00:00,1006.935,75,87.75,18.76688622,261,23.005,1449416.717
2019-08-02 14:00:00,1006.3,75,85.33333333,20.35938622,270.875,22.98375,1458754.695
2019-08-02 15:00:00,1005.80125,75,83.91666667,20.34688622,265.625,24.48875,1453106.671
2019-08-02 16:00:00,1005.47,75,86.16666667,18.86688622,267.25,24.715,1433385.066
2019-08-02 17:00:00,1005.5425,75,86.16666667,18.54188622,258.875,20.39375,1400679.261
2019-08-02 18:00:00,1005.9025,75,86.25,17.64188622,252.875,18.43125,1350663.134
2019-08-02 19:00:00,1006.39,75,87.91666667,16.60188622,256.5,19.56375,1304574.257
2019-08-02 20:00:00,1006.91375,75,89.08333333,15.78688622,242.5,18.74875,1253031.355
2019-08-02 21:00:00,1007.3125,75,89.33333333,15.68438622,238.875,19.44125,1217359.431
2019-08-02 22:00:00,1007.60625,75,89.33333333,15.70438622,229.375,16.11,1179810.556
2019-08-02 23:00:00,1007.5475,75,89.33333333,15.71938622,221,18.99625,1157024.153
2019-08-03 00:00:00,1007.1475,75,89.33333333,15.69438622,220,16.12,1129954.982
2019-08-03 01:00:00,1006.56125,75,89.33333333,15.67938622,221,18.99875,1102703.224
2019-08-03 02:00:00,1006.05125,75,89.66666667,15.45688622,227.625,15.16,1086093.093
2019-08-03 03:00:00,1005.71625,75,92.25,13.94188622,228,13.06375,1069786.072
2019-08-03 04:00:00,1005.60375,75,92.66666667,13.70188622,221.125,12.39,1061341.305
2019-08-03 05:00:00,1005.7725,75,92.66666667,13.69438622,221.75,10.59,1064258.63
2019-08-03 06:00:00,1006.325,73,92.25,13.90688622,232.375,15.58375,1075879.572
2019-08-03 07:00:00,1006.89,61,89.66666667,15.37438622,257,16.77625,1111587.437
2019-08-03 08:00:00,1007.35125,61,89.33333333,15.63938622,259.25,17.11125,1187466.826
2019-08-03 09:00:00,1007.625,73,89,15.90188622,254.5,18.45375,1267764.608
2019-08-03 10:00:00,1007.71625,73,86.33333333,17.82688622,248.5,22.95,1319811.966
2019-08-03 11:00:00,1007.65125,61,82.91666667,20.39188622,246,23.81375,1340403.005
2019-08-03 12:00:00,1007.43125,59,84.08333333,20.81438622,248.125,23.97875,1326571.739
2019-08-03 13:00:00,1006.93375,61.25,83.41666667,20.80438622,251.875,24.18,1314802.974
2019-08-03 14:00:00,1006.4525,73,83.33333333,20.70188622,254.125,21.2075,1318863.325
2019-08-03 15:00:00,1005.9725,75,83.33333333,20.66438622,253,19.755,1302693.876
2019-08-03 16:00:00,1005.62,71.5,83.66666667,20.42938622,254,21.32875,1287757.281
2019-08-03 17:00:00,1005.6825,50.5,85.58333333,18.93188622,247.875,19.45875,1268402.917
2019-08-03 18:00:00,1006.42125,43.5,85,18.54688622,240,18.99625,1244680.186
2019-08-03 19:00:00,1007.11,22.5,86.33333333,17.55188622,238.875,17.665,1229979.198
2019-08-03 20:00:00,1007.79375,19,88.58333333,15.93188622,228.375,13.49625,1199512.726
2019-08-03 21:00:00,1008.29875,22,86.66666667,15.68188622,212.125,13.05,1181768.298
2019-08-03 22:00:00,1008.57375,40.875,88.91666667,15.69938622,208.625,13.97375,1157127.315
2019-08-03 23:00:00,1008.435,44,89.33333333,15.71938622,200.5,11.71875,1143328.846
2019-08-04 00:00:00,1008.01875,51,89.33333333,15.46188622,202.5,12.39,1129281.048
2019-08-04 01:00:00,1007.515,93,89.66666667,13.91938622,221,11.48625,1102309.711
2019-08-04 02:00:00,1007.16,97,92.25,13.66188622,201.875,11.6525,1087829.271
2019-08-04 03:00:00,1006.96,78.125,92.25,13.90688622,194.375,6.4925,1072014.224
2019-08-04 04:00:00,1006.95125,75,89.66666667,15.16688622,213.625,8.77625,1065387.58
2019-08-04 05:00:00,1007.24125,75,89.66666667,13.66188622,237.125,18.07875,1054397.733
2019-08-04 06:00:00,1007.6675,75,92.25,12.13938622,233.375,14.7775,1036495.948
2019-08-04 07:00:00,1008.2175,71,92.91666667,13.64188622,252.25,10.47375,1034967.65
2019-08-04 08:00:00,1008.7125,44.75,91.08333333,16.20438622,258,11.525,1068669.97
2019-08-04 09:00:00,1009.0875,25.5,89.41666667,16.77188622,268.125,17.355,1098117.417
